popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
0,0.23,0.5710000000000001,219440,0.562,0,G,0.0897,-6.799,Major,0.0248,140.002,0.347,Country
38,0.491,0.521,325560,0.821,2.49e-6,B,0.326,-4.516,Major,0.0362,90.00200000000001,0.706,Anime
33,0.289,0.69,129298,0.34,0.7240000000000001,F#,0.325,-12.566,Minor,0.048,130.018,0.0485,Electronic
40,0.0302,0.629,356566,0.509,0.8540000000000001,A#,0.682,-8.305,Minor,0.0985,171.283,0.296,Jazz
39,0.291,0.6579999999999999,171493,0.312,0,A,0.142,-11.061,Major,0.0326,109.695,0.614,Country
46,0.042,0.8140000000000001,267363,0.5920000000000001,0,F#,0.0712,-7.001,Major,0.309,90.009,0.904,Jazz
79,0.255,0.502,243491,0.7859999999999999,0,A,0.65,-4.378,Minor,0.317,169.021,0.7390000000000001,Hip-Hop
69,0.201,0.7809999999999999,135497,0.5529999999999999,2.33e-4,C,0.3829999999999999,-4.277,Major,0.0735,121.968,0.308,Hip-Hop
52,0.0497,0.677,85449,0.211,0.898,D,0.0993,-12.762,Major,0.0335,84.29299999999999,0.562,Jazz
50,0.0185,0.609,377893,0.664,0.0195,G,0.105,-9.116,Minor,0.0472,105.976,0.094,Rap
62,0.354,0.715,219027,0.775,0,C,0.144,-6.613,Major,0.0433,106.013,0.8029999999999999,Country
62,0.0387,0.426,286987,0.65,3.76e-6,G,0.126,-7.747000000000001,Major,0.0332,82.184,0.493,Alternative
61,0.0076799999999999,0.2739999999999999,288036,0.652,6.42e-5,F,0.108,-6.196000000000001,Minor,0.0625,173.009,0.1,Alternative
43,7.49e-4,0.612,203546,0.973,0.138,C#,0.517,-0.764,Minor,0.1689999999999999,75.002,0.442,Electronic
47,0.00489,0.611,202922,0.856,2.82e-6,A,0.0997,-4.466,Major,0.0341,123.001,0.361,Alternative
27,1.62e-4,0.483,166667,0.6970000000000001,0.188,A#,0.27,-10.446,Minor,0.038,127.154,0.818,Blues
49,0.272,0.6729999999999999,220867,0.509,0.785,C#,0.129,-7.904,Minor,0.0365,82.02,0.7909999999999999,Jazz
2,0.995,0.309,123507,0.124,0.795,G#,0.0898,-23.311,Major,0.034,78.506,0.122,Classical
44,0.0098,0.416,354400,0.82,2.03e-5,G,0.2269999999999999,-7.901,Major,0.0564,112.527,0.772,Country
60,0.129,0.515,192800,0.626,0,D,0.128,-5.723,Major,0.161,126.292,0.193,Hip-Hop
22,0.557,0.236,381973,0.525,6.4e-5,C,0.0806,-8.616,Major,0.043,160.041,0.359,Anime
53,0.3989999999999999,0.603,141830,0.675,0,E,0.124,-6.555,Minor,0.0637,93.766,0.82,Jazz
32,0.00798,0.5379999999999999,221800,0.898,0,F,0.0473,-2.998,Minor,0.165,103.004,0.653,Anime
64,2.92e-4,0.522,154267,0.972,0,B,0.183,-4.141,Major,0.138,151.034,0.747,Rock
63,0.193,0.795,134069,0.505,4.88e-5,G,0.0643,-7.5,Major,0.0537,102.024,0.439,Rap
27,0.0313,0.57,215027,0.759,0.0026899999999999,D,0.213,-6.974,Major,0.0783,124.845,0.8270000000000001,Blues
29,0.994,0.349,401280,0.0575,0.92,C,0.0784,-22.831,Major,0.0399,155.374,0.221,Classical
38,0.00155,0.848,245760,0.718,0.0824,E,0.0261,-6.652,Major,0.124,124.996,0.779,Electronic
21,0.134,0.774,378640,0.54,1.899999999999e-4,A#,0.129,-8.186,Minor,0.0303,120.025,0.639,Blues
54,6.08e-5,0.4029999999999999,226467,0.754,7.730000000000001e-5,C,0.529,-5.256,Major,0.0441,136.02100000000002,0.3979999999999999,Electronic
58,0.14,0.939,145171,0.617,0,G,0.1119999999999999,-5.933,Minor,0.298,131.94899999999998,0.68,Hip-Hop
30,1.889999999999e-4,0.452,193293,0.8909999999999999,0,D#,0.3379999999999999,-2.628,Major,0.0473,100.048,0.634,Anime
32,0.2789999999999999,0.7659999999999999,303200,0.818,0.7509999999999999,D,0.287,-7.897,Major,0.0349,104.069,0.7759999999999999,Jazz
31,0.132,0.619,143360,0.416,2.63e-5,G,0.6609999999999999,-10.639,Major,0.0358,78.653,0.535,Blues
65,0.349,0.198,312533,0.703,0.0382,D,0.151,-5.484,Major,0.0361,76.899,0.2189999999999999,Rock
10,0.8,0.556,245503.5,0.124,0.00191,G#,0.105,-18.068,Minor,0.0372,90.377,0.0386,Anime
28,0.994,0.27,209600,0.0171,0.921,E,0.145,-31.429,Major,0.0409999999999999,70.931,0.147,Anime
31,0.977,0.0677,293000,0.0708,0.914,E,0.107,-25.522,Minor,0.0517,69.547,0.0393,Classical
79,0.00183,0.938,245503.5,0.5,0,E,0.077,-10.08,Minor,0.144,140.011,0.462,Rap
61,0.00382,0.604,189240,0.78,0.0661,G#,0.107,-5.792000000000001,Major,0.0353,103.99,0.287,Rock
53,0.8370000000000001,0.767,180950,0.0814,0.0023,D,0.174,-13.437,Major,0.307,76.572,0.348,Alternative
58,0.267,0.406,320010,0.351,8.93e-4,A,0.0967,-7.871,Major,0.0311,118.633,0.246,Rock
29,0.175,0.787,407820,0.488,0.0989,C,0.159,-6.763999999999999,Major,0.324,132.968,0.3879999999999999,Electronic
32,0.942,0.263,245503.5,0.102,0.775,F,0.0849,-18.613,Minor,0.0375,133.312,0.206,Classical
51,0.231,0.721,307400,0.648,0.0859,F#,0.0764,-8.437999999999999,Major,0.0387,94.897,0.272,Alternative
52,0.00113,0.672,158520,0.8220000000000001,6.31e-6,G#,0.0728,-4.289,Major,0.354,129.11700000000002,0.639,Rap
59,0.318,0.622,215045,0.446,0.0135,A,0.0904,-9.647,Minor,0.22,68.85,0.168,Rap
43,0.354,0.645,250200,0.644,0,A#,0.149,-7.213999999999999,Major,0.0298,149.887,0.66,Country
44,0.222,0.599,223680,0.622,0,F#,0.536,-7.019,Major,0.128,117.574,0.907,Blues
53,0.012,0.513,204773,0.901,4.44e-5,A,0.1169999999999999,-3.643,Major,0.0544,120.002,0.225,Country
67,0.0019399999999999,0.695,247667,0.993,0.00217,C,0.0877,-3.102,Major,0.0614,107.933,0.28,Rock
46,0.0329,0.474,216763,0.556,0.00364,A#,0.165,-6.79,Major,0.0857,79.67699999999999,0.278,Alternative
43,0.973,0.366,180840,0.1119999999999999,0.8740000000000001,D#,0.133,-20.967,Major,0.043,66.72,0.0625,Classical
55,0.0021899999999999,0.887,182833,0.517,0,D,0.107,-5.974,Major,0.188,140,0.237,Rap
54,0.0137,0.64,175253,0.946,0,A,0.0556,-4.03,Minor,0.0579,120.011,0.635,Country
47,0.863,0.296,181200,0.23,1.55e-4,E,0.109,-17.38,Minor,0.045,79.10300000000001,0.217,Jazz
35,0.0339,0.595,289720,0.7859999999999999,0.00231,D,0.311,-8.612,Major,0.0396,115.963,0.795,Blues
44,0.51,0.4429999999999999,283693,0.33,0,G#,0.0999,-14.895,Major,0.171,175.12099999999998,0.6990000000000001,Jazz
41,0.98,0.15,115253,0.149,0.8009999999999999,G,0.0987,-19.533,Major,0.0421,85.755,0.0815,Classical
54,0.00647,0.427,189360,0.913,0,F#,0.471,-5.545,Minor,0.0806,124.421,0.47,Rock
62,0.1689999999999999,0.767,230501,0.8540000000000001,5.29e-4,E,0.175,-4.57,Minor,0.0675,109.943,0.519,Rap
59,0.133,0.445,226827,0.7709999999999999,0,C,0.273,-4.607,Major,0.0501,147.91299999999998,0.4479999999999999,Rock
44,0.05,0.435,302818,0.4579999999999999,0,C#,0.0799,-10.148,Minor,0.0332,137.595,0.221,Alternative
55,0.0206,0.68,155440,0.755,0,F#,0.21,-5.509,Minor,0.0289999999999999,101.048,0.8240000000000001,Rock
36,0.8909999999999999,0.492,359013,0.139,0.0333,A#,0.084,-19.872,Major,0.0289,71.777,0.259,Jazz
48,0.445,0.639,405733,0.6920000000000001,7.96e-4,C#,0.0933,-8.224,Major,0.188,81.42399999999999,0.537,Alternative
23,0.775,0.0919,295760,0.0791,0.909,F,0.107,-23.827,Major,0.0351,82.32,0.0368,Classical
65,0.368,0.601,187667,0.268,0,G#,0.209,-12.11,Major,0.0291,76.982,0.241,Rock
36,0.4639999999999999,0.644,259000,0.391,0,G,0.132,-8.038,Major,0.0317,112.933,0.439,Blues
39,0.26,0.476,459467,0.877,0.3389999999999999,C,0.384,-8.852,Major,0.0392,116.984,0.894,Jazz
14,0.312,0.735,302000,0.7559999999999999,0.89,F#,0.086,-8.052,Minor,0.0569,110.063,0.79,Anime
62,0.353,0.4,245503.5,0.602,0,G,0.191,-6.988,Minor,0.1969999999999999,74.142,0.0964,Rap
33,0.965,0.376,503773,0.0995,0.86,C,0.0745,-18.964,Major,0.0426,130.681,0.372,Classical
32,0.8059999999999999,0.423,123840,0.156,5.87e-4,F,0.623,-17.959,Major,0.039,135.911,0.563,Classical
38,0.024,0.917,335739,0.7140000000000001,0,C#,0.0995,-9.082,Major,0.0494,120.005,0.422,Country
41,0.0194,0.595,274324,0.608,0.0173,C,0.0971,-9.943,Minor,0.18,73.92,0.22,Electronic
35,0.831,0.506,208880,0.0234,0.867,C,0.0621,-28.023000000000003,Minor,0.0583,118.84,0.161,Classical
27,0.987,0.319,324733,0.0642,0.915,C#,0.129,-24.895,Major,0.0417,71.30199999999999,0.0339,Classical
33,0.0156,0.795,226480,0.623,5.23e-5,C#,0.0586,-7.119,Major,0.0752,105.547,0.752,Electronic
57,0.29,0.647,340522,0.7490000000000001,1.19e-6,E,0.126,-5.056,Minor,0.42,91.902,0.585,Rap
59,0.501,0.772,380498,0.451,0.7,C,0.213,-12.242,Major,0.0551,96.086,0.5579999999999999,Electronic
39,5.82e-4,0.578,245503.5,0.845,1.18e-5,A,0.375,-4.229,Minor,0.0314,115.032,0.515,Country
49,0.095,0.784,212880,0.765,0,C#,0.182,-3.545,Major,0.212,94.812,0.845,Rap
36,0.5660000000000001,0.539,210280,0.417,4.23e-5,D,0.214,-9.33,Major,0.0257,80.622,0.212,Country
38,0.154,0.627,231053,0.6509999999999999,0,A,0.104,-6.32,Major,0.0299,119.961,0.434,Country
29,0.526,0.507,430067,0.5920000000000001,6.85e-6,C#,0.354,-6.596,Major,0.0361,105.356,0.674,Jazz
39,5.08e-4,0.288,236733,0.988,5.7e-5,C,0.152,-3.624,Major,0.0951,184.93,0.181,Classical
47,0.74,0.7829999999999999,235912,0.382,1.92e-4,A#,0.461,-10.352,Major,0.0274,125.022,0.231,Alternative
31,0.99,0.379,375787,0.00771,0.944,C#,0.115,-30.723000000000003,Major,0.0379,66.947,0.0377,Classical
26,3.18e-5,0.242,466733,0.92,0.0126,C#,0.327,-5.93,Minor,0.0773,200.018,0.24,Classical
48,0.1989999999999999,0.845,196465,0.8590000000000001,0,B,0.348,-4.433,Minor,0.161,103.065,0.43,Hip-Hop
48,0.966,0.419,366213,0.1159999999999999,0.648,F,0.138,-18.397,Major,0.0331,74.634,0.0865,Jazz
61,0.00141,0.297,174760,0.989,1.67e-4,A#,0.0911,-4.945,Major,0.111,168.893,0.3229999999999999,Rock
26,0.152,0.503,262493,0.857,1.41e-6,E,0.6659999999999999,-5.638999999999999,Minor,0.0601,124.998,0.301,Anime
24,0.114,0.54,208240,0.3879999999999999,0.897,D#,0.16,-8.383,Major,0.0361,186.271,0.0729,Anime
38,0.0317,0.4039999999999999,245503.5,0.96,4.31e-5,B,0.18,-3.694,Major,0.0583,163.87400000000002,0.5670000000000001,Anime
50,0.183,0.728,180293,0.604,4.83e-6,A#,0.163,-5.724,Minor,0.0429,89.97,0.2739999999999999,Rock
53,2.85e-4,0.5920000000000001,124773,0.774,0.336,F,0.0751,-12.187,Major,0.0346,132.569,0.774,Alternative
68,0.0664,0.575,245503.5,0.679,0,D,0.0956,-3.845,Major,0.0278,107.878,0.601,Rock
57,0.0932,0.6409999999999999,271160,0.618,0,C,0.155,-4.269,Major,0.0259,90.03200000000001,0.3379999999999999,Anime
47,0.32,0.428,217600,0.82,0,F,0.379,-5.504,Minor,0.0803,143.366,0.2689999999999999,Alternative
14,0.0277,0.342,317006,0.708,0,B,0.104,-4.711,Major,0.032,167.783,0.362,Anime
0,0.884,0.447,206179,0.369,0.18,F#,0.246,-10.654000000000002,Minor,0.0391,125.926,0.605,Classical
56,0.0031899999999999,0.807,218840,0.885,0,G#,0.305,-3.3280000000000003,Minor,0.35,89.962,0.73,Rap
34,0.728,0.779,341293,0.216,6.259999999999e-4,D,0.0969,-13.175,Major,0.043,125.831,0.392,Blues
54,0.0219,0.611,243280,0.853,0,D,0.6709999999999999,-4.9830000000000005,Major,0.034,135.558,0.376,Rock
19,0.402,0.3779999999999999,95827,0.66,0.848,C,0.0854,-5.938,Major,0.0329,106.075,0.525,Anime
75,0.221,0.645,227267,0.598,3.53e-6,C#,0.0721,-13.18,Minor,0.0335,105.929,0.913,Rock
81,0.0311,0.885,195992,0.5429999999999999,0,D,0.154,-6.337999999999999,Major,0.2,99.026,0.43,Hip-Hop
36,0.0543,0.5579999999999999,184274,0.855,0,D,0.11,-4.998,Minor,0.0593,82.04299999999999,0.7559999999999999,Country
13,0.8640000000000001,0.273,139267,0.109,0.878,B,0.3229999999999999,-14.308,Minor,0.0353,111.751,0.0599,Anime
25,4.24e-5,0.5670000000000001,190000,0.851,0.11,C#,0.141,-3.35,Minor,0.0394,149.93,0.0396,Electronic
19,0.972,0.331,736027,0.114,0.866,D,0.134,-19.837,Minor,0.0395,139.12,0.184,Classical
25,0.176,0.696,300044,0.67,0,G,0.452,-6.596,Major,0.0961,94.412,0.7929999999999999,Blues
38,0.00203,0.555,343350,0.763,0.8809999999999999,G#,0.0847,-7.638,Major,0.0332,91.997,0.376,Jazz
39,0.161,0.481,234274,0.5710000000000001,0.00494,A#,0.357,-8.582,Major,0.0296,167.634,0.634,Blues
27,0.00113,0.5329999999999999,347267,0.956,1.149999999999e-4,G#,0.7040000000000001,-4.218999999999999,Major,0.1689999999999999,136.007,0.5529999999999999,Electronic
56,0.527,0.68,289913,0.501,0,F#,0.104,-8.669,Major,0.0839,81.907,0.2689999999999999,Rock
58,0.0284,0.778,167438,0.8009999999999999,0,F,0.327,-6.456,Major,0.0758,106.061,0.62,Hip-Hop
64,0.00804,0.416,202973,0.741,0,G,0.273,-4.001,Major,0.0335,160.515,0.286,Alternative
0,0.828,0.289,44307,0.0548,3.2e-6,F#,0.1119999999999999,-27.126,Major,0.0426,128.63,0.217,Classical
62,5.5e-4,0.611,254200,0.648,0.0028,C,0.0846,-4.579,Major,0.0441,132.983,0.457,Rap
45,0.1669999999999999,0.608,245503.5,0.502,0.00626,F,0.244,-10.45,Minor,0.0404,111.41,0.278,Alternative
25,1.58e-4,0.583,377800,0.919,0.598,C#,0.28,-6.156000000000001,Major,0.0436,125.983,0.5,Electronic
52,0.883,0.447,245503.5,0.208,0.153,D,0.105,-18.663,Major,0.0337,105.669,0.511,Alternative
39,0.00217,0.581,245503.5,0.848,0,A,0.11,-6.468999999999999,Major,0.0374,118.042,0.6,Country
43,2.07e-4,0.469,245503.5,0.964,0.00402,D,0.0675,-5.343,Minor,0.0761,89.98700000000001,0.396,Anime
32,0.409,0.528,145027,0.5660000000000001,0.8740000000000001,A,0.0956,-10.951,Major,0.0376,149.885,0.482,Anime
23,0.1939999999999999,0.591,316733,0.264,1.31e-5,G#,0.0896,-16.551,Major,0.034,121.295,0.251,Blues
29,0.00712,0.3989999999999999,317200,0.79,0.0241,D,0.159,-5.776,Major,0.0395,177.581,0.6890000000000001,Blues
63,0.00482,0.833,232863,0.57,3.51e-6,G#,0.1639999999999999,-6.5920000000000005,Major,0.1159999999999999,152.04399999999998,0.113,Rap
55,0.0638,0.657,232167,0.86,0,A,0.113,-2.948,Major,0.0426,130.016,0.474,Alternative
26,0.0757,0.491,235400,0.938,0,E,0.316,-7.877000000000001,Major,0.0535,150.509,0.669,Blues
30,0.0165,0.223,418507,0.7290000000000001,0.449,D#,0.218,-6.935,Minor,0.0447,68.585,0.3379999999999999,Jazz
38,0.00128,0.506,244893,0.971,0.7490000000000001,E,0.1369999999999999,-4.511,Major,0.177,165.018,0.495,Electronic
31,0.0227,0.4429999999999999,245503.5,0.768,0,F,0.121,-5.421,Minor,0.103,203.846,0.838,Blues
36,0.0273,0.6890000000000001,255238,0.8140000000000001,1.06e-4,D,0.106,-4.254,Minor,0.0338,126.044,0.177,Electronic
40,0.487,0.497,560973,0.601,0.754,D,0.111,-7.917999999999999,Major,0.0313,89.99799999999999,0.124,Electronic
13,3.4200000000000005e-5,0.536,200120,0.986,0.0017699999999999,F,0.325,-3.649,Major,0.142,121.961,0.379,Anime
43,1.57e-6,0.129,254120,0.951,0.88,E,0.0854,-4.922,Major,0.1169999999999999,76.343,0.203,Alternative
53,0.0521,0.631,176555,0.634,5.04e-4,C#,0.0903,-5.17,Minor,0.0362,145.004,0.236,Rap
52,0.44,0.785,214905,0.555,1.35e-6,A,0.165,-6.803999999999999,Major,0.0406,90.00200000000001,0.409,Rock
38,0.143,0.677,206367,0.0484,4.96e-4,G#,0.125,-14.166,Minor,0.401,140.374,0.2769999999999999,Alternative
38,0.0257,0.7759999999999999,280863,0.805,0,C#,0.258,-6.37,Major,0.177,140.011,0.5589999999999999,Country
42,4.969999999999e-4,0.5589999999999999,202587,0.945,9.24e-6,G#,0.0586,-3.192,Major,0.0726,119.992,0.551,Anime
29,0.948,0.13,618120,0.0295,0.914,E,0.0994,-21.967,Major,0.0443,63.531000000000006,0.0309,Classical
38,0.653,0.591,190032,0.3879999999999999,2.14e-4,F,0.1669999999999999,-8.068999999999999,Major,0.0267,105.977,0.122,Country
57,0.0339,0.8270000000000001,245503.5,0.3429999999999999,0,C#,0.106,-11.113,Major,0.131,125.989,0.501,Hip-Hop
30,0.986,0.51,170475,0.203,0.501,C,0.181,-14.755,Major,0.0401,77.743,0.482,Blues
44,0.7859999999999999,0.39,205320,0.346,0.0124,F,0.096,-14.285,Major,0.037,82.58200000000001,0.797,Jazz
40,6.259999999999e-4,0.605,245503.5,0.963,0.708,A,0.862,-5.05,Major,0.0488,133.27700000000002,0.898,Electronic
17,0.0328,0.506,320000,0.935,0,F#,0.177,-3.065,Minor,0.0494,92.462,0.368,Anime
31,0.125,0.557,295107,0.873,1.68e-4,G,0.144,-2.778,Major,0.0307,131.971,0.29,Anime
52,0.0165,0.8009999999999999,263859,0.732,0.7879999999999999,D,0.214,-6.216,Minor,0.0453,108.01,0.887,Alternative
10,5.7700000000000007e-5,0.545,278400,0.948,0,C,0.0557,-3.639,Major,0.111,123.996,0.439,Anime
44,6.829999999999999e-5,0.52,215380,0.78,2.03e-6,E,0.0839,-5.84,Major,0.0412,121.987,0.302,Classical
39,0.027,0.6759999999999999,338013,0.618,0.0245,F,0.0608,-6.952999999999999,Minor,0.0279,127.018,0.203,Electronic
49,0.237,0.6709999999999999,205320,0.828,9.279999999999e-4,C,0.3379999999999999,-7.535,Major,0.0493,99.922,0.726,Country
51,0.00443,0.736,264290,0.706,2e-6,G,0.373,-6.582999999999999,Major,0.268,87.98,0.352,Rap
50,0.0261,0.204,254984,0.921,0.00128,E,0.0769,-6.888,Minor,0.0543,172.525,0.6859999999999999,Alternative
50,0.952,0.4039999999999999,294933,0.508,8.07e-4,G#,0.1639999999999999,-5.893,Minor,0.0265,143.911,0.278,Alternative
41,0.154,0.366,292107,0.649,0.941,G,0.2019999999999999,-9.374,Major,0.0357,116.252,0.481,Jazz
52,0.648,0.6559999999999999,245503.5,0.188,6e-6,E,0.12,-12.996,Major,0.0335,85.271,0.192,Country
32,0.978,0.141,255107,0.158,0.922,C#,0.11,-18.809,Major,0.0409999999999999,86.919,0.0515,Classical
36,6.45e-4,0.176,407827,0.938,0.2689999999999999,C#,0.476,-6.549,Major,0.14,191.093,0.138,Jazz
56,0.0015199999999999,0.8220000000000001,211984,0.765,0,G#,0.3339999999999999,-6.67,Minor,0.217,145.105,0.642,Hip-Hop
55,0.498,0.6509999999999999,225609,0.482,1.39e-6,A#,0.103,-9.704,Minor,0.1669999999999999,114.646,0.296,Hip-Hop
15,0.00295,0.503,273667,0.917,0,F#,0.0764,-3.751,Minor,0.0514,189.94,0.946,Anime
76,0.127,0.432,335067,0.895,1.16e-5,B,0.141,-3.682,Major,0.0504,104.458,0.625,Alternative
61,0.0133,0.449,240467,0.8640000000000001,1.31e-6,A,0.0984,-1.159,Minor,0.0378,105.121,0.355,Rock
56,9.41e-5,0.516,205667,0.7829999999999999,0,C,0.0918,-5.569,Major,0.0405,146.09799999999998,0.3939999999999999,Alternative
56,0.218,0.474,245503.5,0.583,0,C#,0.521,-13.147,Major,0.0271,96.144,0.624,Rock
29,0.23,0.425,245503.5,0.901,0,F#,0.0962,-3.023,Major,0.238,175.18599999999998,0.564,Anime
60,0.0113,0.7070000000000001,192053,0.82,0,D,0.841,-5.952999999999999,Major,0.231,140.071,0.5660000000000001,Rap
69,0.1689999999999999,0.645,208107,0.941,0,E,0.251,-3.425,Minor,0.0448,106.015,0.8809999999999999,Rock
41,0.93,0.68,272065,0.215,3.35e-5,A,0.2269999999999999,-14.517,Major,0.0628,102.773,0.286,Alternative
31,0.102,0.5529999999999999,190346,0.521,0,D,0.123,-6.267,Major,0.0288,173.645,0.4589999999999999,Anime
49,0.48,0.792,144787,0.557,0,C,0.104,-6.365,Minor,0.475,142.095,0.413,Hip-Hop
51,0.252,0.6709999999999999,225733,0.7490000000000001,0,A,0.152,-4.643,Minor,0.315,80.79,0.524,Hip-Hop
15,1.29e-4,0.4029999999999999,241280,0.988,0.789,B,0.128,-6.992000000000001,Major,0.0827,164,0.84,Anime
69,0.0898,0.505,254093,0.657,0,A,0.0606,-7.254,Major,0.288,135.995,0.6659999999999999,Hip-Hop
11,0.97,0.184,742200,0.1669999999999999,0.887,C#,0.2289999999999999,-15.063,Minor,0.0392,76.36399999999999,0.0685,Classical
46,0.964,0.155,173373,0.163,0.0166,F,0.0769,-16.096,Major,0.0479,173.94099999999997,0.0383,Classical
76,0.00422,0.792,202963,0.4539999999999999,0,A,0.285,-6.752999999999999,Major,0.4579999999999999,161.993,0.674,Rap
25,2.01e-5,0.484,245503.5,0.981,0.471,C#,0.555,-1.71,Major,0.0455,146.007,0.753,Electronic
34,0.0024,0.6459999999999999,219343,0.883,0,C#,0.0933,-3.196,Major,0.238,87.43299999999999,0.732,Electronic
81,0.387,0.836,245503.5,0.621,9.16e-5,C#,0.104,-4.685,Minor,0.0892,101.995,0.762,Hip-Hop
55,0.3779999999999999,0.809,182227,0.882,0,D#,0.0759,-3.544,Major,0.0356,126.046,0.969,Jazz
11,0.7879999999999999,0.365,92867,0.467,5.550000000000001e-5,B,0.103,-5.207000000000001,Major,0.0394,70.044,0.511,Anime
64,0.14,0.688,159485,0.634,2.63e-4,F,0.253,-10.443,Minor,0.0929,88.01799999999999,0.561,Rap
25,0.975,0.125,441773,0.0578,0.926,D,0.0772,-25.359,Minor,0.0395,66.23100000000001,0.0323,Classical
79,0.061,0.927,343150,0.665,0,B,0.123,-5.313,Major,0.244,127.076,0.175,Rap
16,0.883,0.314,343178,0.402,0.772,G,0.7559999999999999,-12.152,Major,0.0407,131.312,0.2319999999999999,Anime
56,0.7190000000000001,0.5870000000000001,245503.5,0.561,0.342,G,0.168,-9.249,Major,0.0264,92.602,0.511,Alternative
24,0.7,0.455,46627,0.422,0.919,F,0.369,-21.845,Major,0.126,184.039,0.873,Electronic
37,4.17e-4,0.466,290827,0.828,0.205,B,0.335,-7.898,Minor,0.0518,104.495,0.299,Electronic
54,0.629,0.687,171333,0.782,3.15e-5,G#,0.106,-5.571000000000001,Minor,0.072,89.978,0.72,Hip-Hop
29,0.958,0.569,129400,0.0171,0.00185,A,0.173,-13.325,Minor,0.0388,136.80700000000002,0.2689999999999999,Blues
31,0.652,0.514,389920,0.44,0,G#,0.0884,-7.025,Major,0.052,75.194,0.322,Anime
20,0.1169999999999999,0.45,239133,0.758,0.1119999999999999,F#,0.228,-5.763999999999999,Minor,0.0575,94.955,0.165,Anime
39,0.557,0.474,106000,0.405,0.00261,F,0.133,-12.79,Major,0.335,158.91899999999998,0.18,Jazz
28,0.922,0.231,188693,0.321,8.35e-6,E,0.1119999999999999,-8.735,Minor,0.0314,173.81799999999998,0.235,Blues
42,0.0127,0.71,412251,0.573,0.7879999999999999,D,0.0871,-10.889,Major,0.0498,99.995,0.2789999999999999,Electronic
36,6.12e-5,0.2339999999999999,268240,0.939,0.8490000000000001,D,0.118,-6.856,Major,0.0449,89.679,0.588,Blues
55,0.291,0.56,245503.5,0.664,0,D,0.688,-7.86,Major,0.5670000000000001,190.024,0.655,Rap
36,0.437,0.568,603413,0.5429999999999999,0.0133,C,0.107,-10.975,Minor,0.038,124.001,0.544,Jazz
51,0.723,0.865,307547,0.4429999999999999,0.144,E,0.0877,-14.168,Minor,0.16,96.023,0.6890000000000001,Electronic
30,0.0121,0.21,167507,0.86,7.65e-5,E,0.142,-2.187,Major,0.0738,164.762,0.402,Blues
53,0.124,0.485,245503.5,0.552,0,A#,0.103,-4.539,Major,0.0305,125.933,0.476,Rock
29,0.1169999999999999,0.747,260180,0.649,0.0515,G,0.0926,-7.796,Minor,0.0433,120.087,0.38,Electronic
58,0.483,0.7040000000000001,228889,0.241,0.0865,C,0.14,-16.535999999999998,Major,0.032,107.992,0.0631,Rap
20,0.00109,0.511,70467,0.539,0.5720000000000001,C,0.204,-11.229,Major,0.0323,108.037,0.286,Anime
58,0.44,0.598,321133,0.735,2.15e-4,D,0.6809999999999999,-10.882,Major,0.0973,111.129,0.615,Blues
64,0.957,0.356,342373,0.0937,0.096,G#,0.209,-16.64,Minor,0.0353,86.669,0.278,Jazz
55,0.2019999999999999,0.555,193004,0.336,0,F,0.1119999999999999,-14.668,Minor,0.402,76.153,0.381,Rap
55,0.135,0.845,212120,0.735,0,C,0.147,-6.077000000000001,Major,0.302,129.993,0.45,Hip-Hop
38,0.0275,0.6609999999999999,245503.5,0.511,0.517,C,0.275,-8.948,Major,0.0312,97.959,0.5770000000000001,Electronic
56,0.0105,0.745,242800,0.682,0.0862,C#,0.21,-4.39,Minor,0.0287,110.857,0.938,Rock
35,0.0186,0.536,291008,0.855,0.00817,A,0.0724,-4.511,Minor,0.273,159.95,0.268,Electronic
42,0.0723,0.6509999999999999,217413,0.7859999999999999,0,A,0.212,-5.655,Major,0.0495,120.014,0.563,Alternative
75,1.07e-4,0.7659999999999999,181573,0.442,6.12e-5,C#,0.111,-8.558,Major,0.356,201.8,0.39,Hip-Hop
40,0.924,0.308,261627,0.124,0.947,D,0.147,-19.801,Major,0.0406,139.778,0.256,Classical
28,0.00343,0.495,223832,0.947,0.0233,B,0.162,-4.216,Major,0.149,112.468,0.0487,Electronic
44,0.0277,0.3429999999999999,161466,0.675,0,F,0.322,-6.2170000000000005,Major,0.0565,159.535,0.47,Alternative
31,0.00525,0.375,280507,0.848,0,D,0.271,-3.059,Major,0.0615,160.219,0.486,Anime
25,0.259,0.64,155920,0.6829999999999999,8.15e-6,C,0.0531,-5.269,Major,0.0691,84.96700000000001,0.626,Blues
54,0.00144,0.585,213333,0.809,0.35,G,0.272,-7.837000000000001,Major,0.125,148.151,0.456,Alternative
51,0.221,0.688,176800,0.947,0,F#,0.284,-4.097,Major,0.0544,136.031,0.878,Country
40,0.0339,0.588,218110,0.816,2.94e-6,B,0.0655,-6.029,Minor,0.308,78.945,0.299,Country
